WP_000002996.1	WP_006284182.1	56.410	234	9.52e-89	259
WP_000022268.1	WP_011015118.1	32.618	233	5.00e-23	93.2
WP_000022268.1	WP_011015118.1	30.244	205	3.77e-21	87.8
WP_000022268.1	WP_011013712.1	32.683	205	5.21e-23	93.2
WP_000022268.1	WP_011013712.1	25.121	207	1.75e-13	65.5
WP_000022268.1	WP_011013333.1	29.825	228	5.49e-23	90.5
WP_000022268.1	WP_011014450.1	30.088	226	5.92e-23	91.7
WP_000022268.1	WP_011014850.1	31.818	220	9.29e-23	90.5
WP_000022268.1	WP_011013996.1	28.505	214	1.18e-22	90.5
WP_000022268.1	WP_011014492.1	29.231	195	1.53e-22	89.0
WP_000022268.1	WP_011013906.1	26.786	224	4.96e-22	87.8
WP_000022268.1	WP_011013802.1	29.717	212	1.00e-21	87.4
WP_000022268.1	WP_003861735.1	27.570	214	1.96e-21	86.7
WP_000022268.1	WP_011013698.1	27.523	218	5.14e-21	85.1
WP_000022268.1	WP_011015345.1	30.222	225	6.54e-21	85.9
WP_000022268.1	WP_011015284.1	32.178	202	1.43e-20	84.3
WP_000022268.1	WP_003856990.1	26.609	233	5.67e-20	82.4
WP_000022268.1	WP_011013338.1	24.670	227	6.24e-19	79.3
WP_000022268.1	WP_011015221.1	31.429	210	9.77e-19	79.0
WP_000022268.1	WP_004567959.1	31.707	205	2.78e-18	78.2
WP_000022268.1	WP_003862124.1	29.187	209	4.51e-18	79.0
WP_000022268.1	WP_003862124.1	31.383	188	5.11e-17	75.9
WP_000022268.1	WP_011013985.1	27.411	197	1.01e-17	75.9
WP_000022268.1	WP_011014374.1	26.244	221	1.42e-17	75.5
WP_000022268.1	WP_011265940.1	24.413	213	2.27e-17	75.1
WP_000022268.1	WP_011014011.1	27.632	228	7.07e-16	72.8
WP_000022268.1	WP_011013984.1	24.883	213	8.18e-16	70.9
WP_000022268.1	WP_011014233.1	24.000	225	9.71e-16	72.0
WP_000022268.1	WP_011014233.1	26.341	205	1.34e-14	68.9
WP_000022268.1	WP_011014424.1	26.840	231	1.26e-15	72.0
WP_000022268.1	WP_011013622.1	22.907	227	2.32e-15	69.7
WP_000022268.1	WP_011013807.1	27.434	226	4.39e-15	68.9
WP_000022268.1	WP_011014216.1	27.111	225	4.72e-15	69.3
WP_000022268.1	WP_011014012.1	28.829	222	1.98e-14	68.2
WP_000022268.1	WP_011015261.1	27.723	202	7.22e-14	65.1
WP_000022268.1	WP_011014865.1	29.897	194	9.11e-14	66.2
WP_000022268.1	WP_011014443.1	25.510	196	5.02e-13	64.3
WP_000022268.1	WP_011014351.1	26.087	230	2.83e-12	62.0
WP_000022268.1	WP_011265869.1	30.726	179	2.92e-12	62.0
WP_000022268.1	WP_011014785.1	28.729	181	4.53e-12	60.1
WP_000022268.1	WP_011013968.1	24.651	215	5.91e-12	61.2
WP_000022268.1	WP_011013968.1	29.487	234	2.36e-11	59.3
WP_000022268.1	WP_011015133.1	23.585	212	9.06e-12	60.5
WP_000022268.1	WP_011015133.1	22.078	231	7.54e-08	48.9
WP_000022268.1	WP_011013466.1	23.116	199	1.31e-11	59.3
WP_000022268.1	WP_011265694.1	27.841	176	2.67e-10	56.2
WP_000022268.1	WP_011014540.1	27.536	207	2.11e-09	52.0
WP_000022268.1	WP_011013331.1	26.606	218	5.72e-09	51.2
WP_000022268.1	WP_011014910.1	23.348	227	5.90e-09	52.0
WP_000022268.1	WP_011014910.1	22.951	183	1.34e-06	45.1
WP_000022268.1	WP_003856078.1	27.488	211	1.05e-08	50.4
WP_000022268.1	WP_011014089.1	24.757	206	4.92e-08	49.3
WP_000022268.1	WP_011014362.1	26.012	173	4.18e-07	46.6
WP_000022268.1	WP_011266014.1	27.333	150	7.55e-07	45.4
WP_000022268.1	WP_011014000.1	30.435	92	1.19e-06	45.1
WP_000022268.1	WP_020948580.1	62.500	32	1.22e-06	45.1
WP_000022268.1	WP_011265658.1	20.779	231	9.12e-06	42.4
WP_000022572.1	WP_011014011.1	32.587	491	3.98e-86	277
WP_000022572.1	WP_011014012.1	28.927	522	6.63e-74	243
WP_000022572.1	WP_011014139.1	29.021	572	1.23e-73	252
WP_000022572.1	WP_011014139.1	28.041	485	4.55e-54	195
WP_000022572.1	WP_011015020.1	26.838	585	1.82e-64	219
WP_000022572.1	WP_011014362.1	22.165	582	2.39e-41	154
WP_000022572.1	WP_011265658.1	23.951	572	1.58e-36	140
WP_000022572.1	WP_011014424.1	24.101	473	7.61e-29	117
WP_000022572.1	WP_011014865.1	25.749	501	1.61e-28	115
WP_000022572.1	WP_011265869.1	26.087	414	2.85e-23	100
WP_000022572.1	WP_003854632.1	28.085	235	5.06e-22	94.4
WP_000022572.1	WP_011265741.1	21.201	533	3.10e-20	90.5
WP_000022572.1	WP_003857431.1	29.524	210	1.47e-19	84.7
WP_000022572.1	WP_011014807.1	29.439	214	2.36e-19	88.2
WP_000022572.1	WP_011014807.1	27.907	215	1.04e-12	67.0
WP_000022572.1	WP_011013642.1	32.075	212	3.21e-19	85.9
WP_000022572.1	WP_011014374.1	27.273	231	2.71e-18	81.3
WP_000022572.1	WP_011014450.1	29.730	222	3.54e-17	79.7
WP_000022572.1	WP_011014000.1	21.905	420	3.67e-17	80.5
WP_000022572.1	WP_020948580.1	23.108	489	3.84e-17	80.9
WP_000022572.1	WP_011015040.1	27.700	213	1.41e-16	79.0
WP_000022572.1	WP_011015040.1	26.316	228	7.46e-12	63.9
WP_000022572.1	WP_003858826.1	26.667	225	1.75e-16	75.9
WP_000022572.1	WP_011014327.1	27.650	217	4.25e-16	77.0
WP_000022572.1	WP_011265986.1	28.899	218	7.35e-16	77.0
WP_000022572.1	WP_011013851.1	28.500	200	9.78e-16	75.1
WP_000022572.1	WP_011015118.1	26.984	252	1.48e-15	75.9
WP_000022572.1	WP_011015118.1	26.697	221	8.38e-12	63.9
WP_000022572.1	WP_003858089.1	25.764	229	1.93e-15	72.4
WP_000022572.1	WP_011014212.1	26.087	207	4.15e-15	71.6
WP_000022572.1	WP_011015140.1	26.027	219	6.58e-15	73.2
WP_000022572.1	WP_011013479.1	27.358	212	1.83e-14	70.9
WP_000022572.1	WP_011014850.1	25.962	208	1.95e-14	70.5
WP_000022572.1	WP_011015284.1	25.229	218	8.20e-14	68.6
WP_000022572.1	WP_003855103.1	26.244	221	1.64e-13	66.6
WP_000022572.1	WP_011013906.1	24.138	232	2.54e-13	66.6
WP_000022572.1	WP_003860245.1	24.424	217	2.94e-13	67.0
WP_000022572.1	WP_011014492.1	25.110	227	1.20e-12	64.7
WP_000022572.1	WP_011013783.1	27.411	197	1.36e-12	64.3
WP_000022572.1	WP_011013338.1	27.500	200	1.59e-12	64.3
WP_000022572.1	WP_011265940.1	24.569	232	2.34e-12	63.9
WP_000022572.1	WP_011013985.1	24.057	212	4.25e-12	62.8
WP_000022572.1	WP_011014233.1	25.620	242	5.95e-12	64.3
WP_000022572.1	WP_011014233.1	22.936	218	2.17e-08	53.1
WP_000022572.1	WP_011014379.1	26.374	182	1.03e-11	62.0
WP_000022572.1	WP_011013698.1	22.650	234	1.74e-11	61.2
WP_000022572.1	WP_011013807.1	24.658	219	2.92e-11	60.5
WP_000022572.1	WP_011015221.1	27.749	191	3.37e-11	60.5
WP_000022572.1	WP_011013802.1	22.072	222	3.69e-11	60.5
WP_000022572.1	WP_011013622.1	23.853	218	7.22e-11	59.7
WP_000022572.1	WP_003857536.1	25.352	213	2.88e-10	57.4
WP_000022572.1	WP_003856078.1	27.234	235	2.95e-10	57.4
WP_000022572.1	WP_011013712.1	25.217	230	4.99e-10	58.5
WP_000022572.1	WP_011013712.1	21.888	233	6.79e-06	45.1
WP_000022572.1	WP_011013996.1	25.688	218	6.84e-10	57.0
WP_000022572.1	WP_011265694.1	21.000	400	1.47e-09	57.0
WP_000022572.1	WP_003862124.1	26.512	215	2.76e-09	55.8
WP_000022572.1	WP_003862124.1	24.757	206	4.81e-07	48.5
WP_000022572.1	WP_011013931.1	25.000	204	2.78e-09	54.3
WP_000022572.1	WP_003856445.1	25.581	215	2.92e-09	54.7
WP_000022572.1	WP_004567959.1	21.053	209	3.26e-09	55.1
WP_000022572.1	WP_011014910.1	27.320	194	8.16e-09	54.7
WP_000022572.1	WP_011013968.1	25.000	228	1.90e-08	53.5
WP_000022572.1	WP_011013968.1	28.750	160	2.09e-06	47.0
WP_000022572.1	WP_003861735.1	23.077	221	1.91e-08	52.4
WP_000022572.1	WP_011013331.1	27.189	217	2.30e-08	51.2
WP_000022572.1	WP_011014154.1	28.788	132	8.53e-08	51.2
WP_000022572.1	WP_011014540.1	24.500	200	1.16e-07	48.9
WP_000022572.1	WP_011015345.1	24.000	200	1.39e-07	50.1
WP_000022572.1	WP_011014216.1	25.439	228	2.20e-07	49.3
WP_000022572.1	WP_011266014.1	25.000	164	4.10e-07	48.5
WP_000022572.1	WP_011014110.1	28.788	132	2.33e-06	47.0
WP_000022572.1	WP_011013333.1	23.196	194	8.41e-06	43.9
WP_000022748.1	WP_011014095.1	39.636	275	1.15e-69	214
WP_000022813.1	WP_003856756.1	58.275	429	1.43e-169	479
WP_000023507.1	WP_011015468.1	25.352	284	3.99e-25	97.4
WP_000023507.1	WP_003858506.1	23.675	283	1.07e-12	62.8
WP_000023507.1	WP_003853955.1	24.542	273	1.63e-11	59.7
WP_000024543.1	WP_003854293.1	37.129	202	2.28e-37	126
WP_000025400.1	WP_011015133.1	34.717	530	3.64e-82	262
WP_000025400.1	WP_011014443.1	30.444	496	1.52e-61	207
WP_000025400.1	WP_011014443.1	25.581	215	2.49e-14	71.6
WP_000025400.1	WP_011013968.1	27.692	520	7.01e-58	199
WP_000025400.1	WP_011013968.1	29.282	181	3.71e-18	84.0
WP_000025400.1	WP_011014910.1	26.040	553	1.26e-54	189
WP_000025400.1	WP_011014910.1	25.472	212	1.27e-10	60.1
WP_000025400.1	WP_011014089.1	31.227	538	2.81e-52	182
WP_000025400.1	WP_011014089.1	31.132	212	1.60e-17	81.6
WP_000025400.1	WP_011014089.1	30.986	71	4.06e-08	52.0
WP_000025400.1	WP_011014351.1	23.464	537	6.65e-26	107
WP_000025400.1	WP_011014351.1	29.730	222	1.15e-14	72.8
WP_000025400.1	WP_011014351.1	35.294	68	1.25e-06	47.4
WP_000025400.1	WP_011015040.1	22.201	518	7.73e-21	91.7
WP_000025400.1	WP_011015040.1	23.929	280	1.78e-16	78.2
WP_000025400.1	WP_011014233.1	23.519	540	3.52e-18	83.6
WP_000025400.1	WP_011013622.1	29.293	198	3.60e-17	78.2
WP_000025400.1	WP_011013622.1	27.933	179	1.39e-07	49.3
WP_000025400.1	WP_011014492.1	24.434	221	4.14e-16	74.7
WP_000025400.1	WP_011014492.1	27.273	187	3.43e-13	65.9
WP_000025400.1	WP_003861735.1	25.095	263	1.30e-13	67.8
WP_000025400.1	WP_011013712.1	22.388	536	3.03e-12	65.1
WP_000025400.1	WP_003857536.1	24.898	245	5.44e-12	62.0
WP_000025400.1	WP_011013802.1	27.826	230	5.92e-12	62.8
WP_000025400.1	WP_011013802.1	25.943	212	2.90e-10	57.4
WP_000025400.1	WP_011013698.1	27.979	193	6.32e-12	62.4
WP_000025400.1	WP_011013698.1	25.751	233	4.46e-10	57.0
WP_000025400.1	WP_011013338.1	27.778	198	1.47e-11	61.2
WP_000025400.1	WP_011013338.1	27.907	172	1.26e-10	58.5
WP_000025400.1	WP_003854632.1	23.457	243	4.31e-11	60.8
WP_000025400.1	WP_003854632.1	25.263	190	1.81e-08	52.8
WP_000025400.1	WP_011015284.1	25.541	231	5.26e-11	59.7
WP_000025400.1	WP_011013984.1	25.000	220	5.38e-11	59.3
WP_000025400.1	WP_011015345.1	29.279	222	6.84e-11	59.7
WP_000025400.1	WP_011013807.1	25.764	229	1.06e-10	58.5
WP_000025400.1	WP_011014850.1	29.167	192	2.01e-10	58.2
WP_000025400.1	WP_011014850.1	27.097	155	1.81e-08	52.4
WP_000025400.1	WP_011013479.1	25.000	224	2.21e-10	58.2
WP_000025400.1	WP_011013479.1	32.877	146	2.55e-07	48.9
WP_000025400.1	WP_011265986.1	26.778	239	2.36e-10	59.3
WP_000025400.1	WP_011013985.1	26.705	176	2.67e-10	57.0
WP_000025400.1	WP_011014212.1	25.652	230	6.41e-10	56.2
WP_000025400.1	WP_011014212.1	25.500	200	4.75e-06	44.3
WP_000025400.1	WP_011013851.1	26.667	210	7.02e-10	57.0
WP_000025400.1	WP_011013642.1	26.126	222	8.88e-10	56.6
WP_000025400.1	WP_011013642.1	28.302	159	1.89e-08	52.8
WP_000025400.1	WP_011015261.1	26.667	255	8.89e-10	55.5
WP_000025400.1	WP_011015261.1	30.201	149	6.69e-07	47.0
WP_000025400.1	WP_011013996.1	26.778	239	9.68e-10	56.2
WP_000025400.1	WP_011013996.1	25.654	191	3.68e-07	48.1
WP_000025400.1	WP_011013906.1	26.728	217	1.39e-09	55.1
WP_000025400.1	WP_011015020.1	27.391	230	4.24e-09	55.1
WP_000025400.1	WP_011015020.1	23.830	235	5.84e-09	54.7
WP_000025400.1	WP_011013783.1	23.301	206	5.49e-09	53.1
WP_000025400.1	WP_011013783.1	23.005	213	3.07e-08	51.2
WP_000025400.1	WP_011014362.1	25.926	189	6.83e-09	54.7
WP_000025400.1	WP_011265940.1	23.451	226	8.60e-09	53.1
WP_000025400.1	WP_011265940.1	26.111	180	1.70e-06	45.8
WP_000025400.1	WP_011013333.1	23.394	218	1.64e-08	52.0
WP_000025400.1	WP_011013333.1	25.556	180	6.96e-08	50.1
WP_000025400.1	WP_003860245.1	24.719	178	2.16e-08	52.0
WP_000025400.1	WP_003860245.1	36.667	60	1.02e-06	47.0
WP_000025400.1	WP_011013931.1	25.877	228	2.38e-08	51.2
WP_000025400.1	WP_011015140.1	25.346	217	2.95e-08	52.0
WP_000025400.1	WP_011015140.1	25.161	155	5.57e-06	45.1
WP_000025400.1	WP_011013331.1	22.172	221	3.37e-08	50.8
WP_000025400.1	WP_011265869.1	24.883	213	3.39e-08	52.4
WP_000025400.1	WP_011265869.1	21.925	187	2.13e-06	46.6
WP_000025400.1	WP_011014216.1	24.211	190	3.48e-08	51.2
WP_000025400.1	WP_011014139.1	26.562	192	3.66e-08	52.4
WP_000025400.1	WP_011014139.1	25.980	204	4.20e-08	52.4
WP_000025400.1	WP_003856445.1	27.805	205	1.01e-07	49.7
WP_000025400.1	WP_003858826.1	21.514	251	1.17e-07	49.3
WP_000025400.1	WP_003858826.1	24.887	221	2.71e-06	45.4
WP_000025400.1	WP_011014011.1	24.275	276	8.08e-07	48.1
WP_000025400.1	WP_011014374.1	24.118	170	1.00e-06	46.6
WP_000025400.1	WP_011014424.1	28.889	180	1.05e-06	47.8
WP_000025400.1	WP_003862124.1	23.590	195	1.33e-06	47.0
WP_000025400.1	WP_011265658.1	38.596	57	1.67e-06	47.0
WP_000025400.1	WP_011014807.1	24.607	191	2.33e-06	46.6
WP_000025400.1	WP_011013466.1	24.545	220	2.34e-06	45.4
WP_000025400.1	WP_004567959.1	26.582	158	3.05e-06	45.4
WP_000025400.1	WP_020948580.1	54.054	37	5.64e-06	45.1
WP_000025400.1	WP_011014379.1	22.941	170	6.41e-06	44.3
WP_000025400.1	WP_011014865.1	29.885	87	6.79e-06	45.1
WP_000026645.1	WP_172820770.1	49.180	61	5.75e-08	51.2
WP_000026645.1	WP_172820770.1	34.831	89	4.42e-07	48.5
WP_000027902.1	WP_011014794.1	44.186	258	2.93e-66	202
WP_000029269.1	WP_003859211.1	28.873	142	8.68e-16	66.6
WP_000029866.1	WP_011265967.1	55.049	307	1.55e-104	304
WP_000029866.1	WP_011014907.1	28.525	305	9.28e-33	119
WP_000029866.1	WP_003862033.1	27.976	168	1.13e-06	45.8
WP_000031087.1	WP_011265718.1	37.120	493	1.06e-93	290
WP_000031087.1	WP_011013493.1	31.511	311	7.73e-39	139
WP_000031573.1	WP_003862917.1	60.000	545	0.0	617
WP_000031573.1	WP_011013754.1	56.107	524	0.0	560
WP_000031963.1	WP_011015127.1	40.162	371	6.62e-82	251
WP_000031963.1	WP_011015376.1	32.267	375	2.31e-47	161
WP_000031963.1	WP_003854667.1	28.986	414	5.98e-34	127
WP_000032175.1	WP_011015075.1	45.115	911	0.0	726
WP_000032175.1	WP_011014916.1	25.761	854	2.71e-51	191
WP_000032273.1	WP_003861701.1	33.518	361	3.17e-58	189
WP_000032347.1	WP_011266029.1	25.000	336	1.31e-12	65.5
WP_000032460.1	WP_011014439.1	40.642	903	0.0	586
WP_000032460.1	WP_011014176.1	28.374	289	2.10e-19	89.7
WP_000032460.1	WP_011013619.1	25.256	293	3.61e-18	85.9
WP_000032460.1	WP_011013619.1	34.807	181	3.69e-15	76.3
WP_000032460.1	WP_011015537.1	33.152	184	8.44e-18	84.3
WP_000032460.1	WP_011015537.1	25.738	237	1.88e-11	63.9
WP_000032460.1	WP_011015526.1	31.818	198	2.58e-16	79.7
WP_000032460.1	WP_011015526.1	26.872	227	6.16e-11	62.4
WP_000032460.1	WP_011013685.1	34.884	86	2.98e-07	50.4
WP_000034665.1	WP_011015390.1	60.554	578	0.0	676
WP_000034665.1	WP_011015077.1	28.219	365	4.44e-23	99.4
WP_000036661.1	WP_011265725.1	27.390	544	1.66e-52	184
WP_000036793.1	WP_011013602.1	27.488	211	6.56e-14	69.7
WP_000036793.1	WP_011014816.1	23.876	356	3.90e-13	67.4
WP_000036793.1	WP_011013815.1	27.969	261	8.05e-12	63.2
WP_000036793.1	WP_011015323.1	27.397	219	3.71e-11	61.2
WP_000036793.1	WP_011013721.1	23.140	363	3.97e-08	51.6
WP_000036793.1	WP_041625711.1	26.702	191	3.47e-07	48.5
WP_000037283.1	WP_011013311.1	46.559	683	0.0	568
WP_000039196.1	WP_011014802.1	50.761	591	1.43e-178	541
WP_000039196.1	WP_011014121.1	32.168	143	1.31e-13	71.2
WP_000039196.1	WP_011015054.1	28.000	225	2.43e-12	67.0
WP_000039196.1	WP_011013696.1	32.083	240	2.10e-10	60.1
WP_000039196.1	WP_011013694.1	29.375	160	2.79e-10	60.5
WP_000039196.1	WP_011013982.1	36.000	75	3.13e-09	57.0
WP_000039196.1	WP_003862775.1	35.354	99	7.48e-06	45.8
WP_000040908.1	WP_011014398.1	34.916	358	5.39e-53	176
WP_000040908.1	WP_011014485.1	31.389	360	5.47e-53	176
WP_000040908.1	WP_011013728.1	26.724	232	4.75e-10	56.2
WP_000043309.1	WP_003863110.1	26.027	219	1.51e-14	67.8
WP_000046044.1	WP_011015389.1	33.594	128	1.89e-07	45.8
WP_000048088.1	WP_231838297.1	32.500	400	3.36e-47	165
WP_000049768.1	WP_011015222.1	34.247	219	6.92e-34	121
WP_000049768.1	WP_011265971.1	28.205	195	5.31e-14	67.4
WP_000049768.1	WP_011013477.1	24.837	153	1.81e-06	44.7
WP_000057241.1	WP_003860590.1	44.643	56	2.33e-12	52.4
WP_000058033.1	WP_011015194.1	58.974	273	7.10e-108	310
WP_000058203.1	WP_011014465.1	36.591	921	1.54e-177	534
